Team: 70
Map: 0
Unit Length: 40
Unit: cm
Origin: (0, 1)
Notes: There are likely slight inaccuracies.
0, 0, 0, 0, 0, 0, 0
5, 1, 0, 0, 0, 0, 0
0, 1, 1, 1, 1, 0, 0
0, 1, 1, 1, 1, 0, 0
0, 1, 1, 0, 1, 0, 0
0, 1, 1, 2, 1, 0, 0
0, 3, 0, 0, 1, 0, 0
0, 0, 0, 0, 1, 0, 0
0, 0, 0, 0, 1, 0, 0
0, 0, 0, 0, 4, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
